Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
0,1,0,0.49827181179632735,0,0,0.15948266982273065,1,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.47299819142581434,0,-0.5609748304808925,1,False,False,False,True,False,False
0,2,0,1.327775513375108,0,0,-0.3464013457401724,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.5574601720312115,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.42286238438007456,0,0,-0.5049620073345151,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.327775513375108,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-0.6328695994474642,0,2,-0.49237782784290063,0,0.6792945838081278,0,True,False,True,False,False,False
0,2,0,0.5736812392125801,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,0.49827181179632735,1,1,-0.1621689579829361,0,0.6792945838081278,0,False,True,False,True,False,False
1,2,1,-0.6328695994474642,0,0,0.016023023618325298,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,1.4785943682076135,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
1,1,0,1.4785943682076135,1,0,0.49782998024351216,1,0.059159876663617626,0,False,False,False,False,False,True
1,2,1,-0.40664131719870594,2,1,-0.10478509950117394,0,1.299429290952638,0,False,True,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,0.04581524729881069,0,0,0.2052890831722074,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.1015472311263494,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.42286238438007456,0,0,-0.11384570873513637,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,0.49827181179632735,1,0,-0.3353272677875516,0,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,-0.18041303494994762,0,0,-0.034313694348132716,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-0.5574601720312115,1,2,0.18876253192945994,0,1.299429290952638,0,False,False,False,False,True,False
0,3,1,0.7245000940450856,1,5,-0.01870931177853076,0,3.1598334123861687,0,False,True,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.5064721088735089,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.6328695994474642,1,0,-0.3363340021468808,0,0.059159876663617626,0,True,False,True,False,False,False
0,3,0,0.04581524729881069,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
0,3,0,0.42286238438007456,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-0.40664131719870594,1,2,0.6603330135889879,0,1.299429290952638,0,False,True,True,False,False,False
0,3,0,0.3474529569638218,1,1,-0.35848215805212236,0,0.6792945838081278,0,False,True,False,True,False,False
0,3,1,-0.25582246236620043,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,False,True,False
1,2,1,-1.9148298655237614,2,1,0.13683114673782454,1,1.299429290952638,0,False,True,True,False,False,False
0,2,0,-0.25582246236620043,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.18041303494994762,1,0,-0.3573908580066095,0,0.059159876663617626,0,False,False,False,True,False,False
1,1,0,0.950728376293844,1,0,0.40974072380221066,1,0.059159876663617626,0,False,True,False,True,False,False
1,3,0,-0.708279026863717,1,1,-0.33146744825388363,0,0.6792945838081278,0,False,False,False,True,False,False
0,3,0,-0.6328695994474642,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.6328695994474642,0,0,-0.32425318983493084,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,2.383507497202647,0,0,0.002347544081197954,1,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,2.0818697875376357,0,0,-0.3997582667846179,0,-0.5609748304808925,1,True,False,False,False,False,True
0,3,0,-0.25582246236620043,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.49271407711891657,0,-0.5609748304808925,1,True,False,False,True,False,False
1,1,0,3.816286618111449,0,0,-0.04438103794142432,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.629413223040119,0,0,-0.5063875431873253,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.19663410213131624,0,0,-0.034313694348132716,1,-0.5609748304808925,1,False,False,False,False,False,True
0,1,0,0.04581524729881069,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-1.5377827284424976,3,2,-0.08666388103324908,0,2.5396987052416584,0,False,True,True,False,False,False
1,2,1,-0.10500360753369486,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,0.19663410213131624,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,0.12122467471506346,1,1,-0.11988611489111134,0,0.6792945838081278,0,False,True,False,True,False,False
0,3,1,0.8753189488775912,0,5,0.1506737441786005,0,2.5396987052416584,0,False,True,False,False,True,False
0,3,0,0.04581524729881069,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,-0.708279026863717,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-2.065648720356267,3,2,-0.08666388103324908,0,2.5396987052416584,0,False,True,True,False,False,False
1,3,0,0.04581524729881069,0,0,0.48910360681684706,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-2.1599105046265827,2,1,-0.26066180729354516,0,1.299429290952638,0,False,False,True,False,False,False
0,3,0,-0.7836884542799698,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,2.0064603601213826,0,0,0.06635974158478332,1,-0.5609748304808925,1,False,False,False,False,False,True
0,3,0,0.04581524729881069,0,0,-0.49640476528021726,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.4820507446149587,0,0,-0.49640476528021726,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-0.8590978816962226,0,1,-0.18532384824750675,0,0.059159876663617626,0,False,True,True,False,False,False
0,3,0,-0.6328695994474642,0,0,-0.47861979608830835,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.6328695994474642,0,0,-0.49078316061772326,0,-0.5609748304808925,1,True,False,True,False,False,False
0,3,1,-0.8590978816962226,0,0,-0.5125125150294839,0,-0.5609748304808925,1,True,False,True,False,False,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,0.19663410213131624,1,1,-0.3363340021468808,0,0.6792945838081278,0,True,False,False,False,True,False
0,2,0,-0.4820507446149587,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.7999095214613384,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
0,1,0,1.327775513375108,0,0,-0.13322534515222276,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.49827181179632735,0,0,-0.4974960653257301,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,0,-0.708279026863717,1,0,-0.4888542575852486,0,0.059159876663617626,0,False,True,False,True,False,False
0,2,0,-0.33123188978245316,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.0261378037100968,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,1,0.42286238438007456,1,0,0.39858208016340624,1,0.059159876663617626,0,False,True,False,False,True,False
1,2,1,0.7999095214613384,1,1,0.13683114673782454,0,0.6792945838081278,0,False,True,False,False,True,False
0,1,0,0.12122467471506346,1,0,0.39858208016340624,1,0.059159876663617626,0,False,True,False,True,False,False
0,2,0,3.0621923439489214,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,0,0.12122467471506346,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,0.04581524729881069,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.8590978816962226,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.36893660349057955,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.8590978816962226,0,0,-0.45026210265472455,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,1,1.0261378037100968,1,6,0.2958951755118318,0,3.779968119530679,0,False,True,False,False,True,False
0,3,1,-0.6328695994474642,0,0,-0.48457563655809965,0,-0.5609748304808925,1,True,False,True,False,False,False
0,3,0,-0.708279026863717,0,0,-0.4626791642426904,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-1.1607355913612336,5,2,0.2958951755118318,0,3.779968119530679,0,False,True,False,True,False,False
0,2,0,2.3080980697863938,1,1,0.13683114673782454,0,0.6792945838081278,0,False,True,False,True,False,False
0,2,0,-0.33123188978245316,1,2,0.18876253192945994,0,1.299429290952638,0,False,False,False,True,False,False
0,3,0,-1.1607355913612336,4,1,0.1506737441786005,0,2.5396987052416584,0,False,True,False,True,False,False
0,3,0,-0.7836884542799698,0,0,-0.44363577710162005,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.8590978816962226,0,0,-0.49145565916975514,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.12122467471506346,1,0,0.49925551609632224,1,0.059159876663617626,0,False,True,False,True,False,False
1,3,1,-1.9148298655237614,0,1,-0.37828059596268965,0,0.059159876663617626,0,False,False,True,False,False,False
1,3,0,0.04581524729881069,0,0,0.48910360681684706,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.33123188978245316,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
0,1,0,2.3080980697863938,0,0,-0.11384570873513637,0,-0.5609748304808925,1,False,True,False,False,False,True
0,2,0,1.7048226504563717,0,0,-0.3766033765200472,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.1015472311263494,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.6328695994474642,0,0,-0.49271407711891657,0,-0.5609748304808925,1,True,False,True,False,False,False
0,3,0,0.950728376293844,0,0,-0.494391296561559,1,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.42286238438007456,0,0,-0.11913106412161445,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-0.8590978816962226,0,1,-0.3573908580066095,0,0.059159876663617626,0,False,False,True,False,False,False
0,3,0,-0.33123188978245316,0,0,-0.4925449457465493,0,-0.5609748304808925,1,True,False,False,True,False,False
0,3,0,-0.25582246236620043,1,0,-0.4902797934380587,0,0.059159876663617626,0,False,True,False,True,False,False
0,2,0,0.7245000940450856,0,0,-0.12491978668775715,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,1.1769566585426023,0,0,-0.3766033765200472,0,-0.5609748304808925,1,False,True,False,False,True,False
1,1,0,0.950728376293844,0,0,-0.11913106412161445,1,-0.5609748304808925,1,False,True,False,True,False,False
1,3,0,-1.9525345792318878,1,1,-0.3414522396297103,0,0.6792945838081278,0,False,False,False,False,False,False
1,1,1,-0.40664131719870594,0,0,0.3483299278831318,1,-0.5609748304808925,1,False,False,True,False,False,False
0,1,0,0.04581524729881069,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,1.4031849407913606,1,0,0.39858208016340624,1,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,-0.029594180117442085,0,0,-0.457478374542396,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,1.7048226504563717,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.7836884542799698,0,0,-0.494391296561559,1,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-0.18041303494994762,0,0,-0.43700743807979686,1,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,0.04581524729881069,0,0,-0.3363340021468808,0,-0.5609748304808925,1,True,False,False,True,False,False
0,3,0,0.272043529547569,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,-1.7640110106912559,0,1,0.016023023618325298,0,0.059159876663617626,0,False,True,True,False,False,False
0,3,0,-0.9345073091124754,1,0,-0.5063875431873253,0,0.059159876663617626,0,False,True,False,True,False,False
0,2,0,0.3474529569638218,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,1.5540037956238661,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,-0.18041303494994762,1,0,0.4207302360686478,1,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,-0.708279026863717,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,0.04581524729881069,3,0,-0.22559322262067316,0,1.299429290952638,0,False,True,False,False,True,False
1,3,1,-0.6328695994474642,0,0,-0.4926295114327329,0,-0.5609748304808925,1,True,False,True,False,False,False
0,2,0,-0.33123188978245316,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,True,False,False
0,3,1,-0.33123188978245316,1,0,-0.4888542575852486,0,0.059159876663617626,0,False,True,True,False,False,False
0,3,0,-1.386963873609992,0,0,-0.2701412180209885,0,-0.5609748304808925,1,False,False,False,True,False,False
0,2,0,0.04581524729881069,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,-0.4820507446149587,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,-0.4820507446149587,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.06729889382556847,0,0,-0.32425318983493084,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,1.4031849407913606,1,3,0.04370821849987721,0,1.9195639980971482,0,False,True,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.04581524729881069,0,0,-0.04438103794142432,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.40664131719870594,1,0,-0.32425318983493084,0,0.059159876663617626,0,False,True,False,True,False,False
1,3,0,0.12122467471506346,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-1.009916736528728,1,1,-0.24069423801061057,0,0.6792945838081278,0,False,True,False,True,False,False
1,2,1,0.04581524729881069,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,True,False,False,False
0,1,0,-0.7836884542799698,1,0,0.4207302360686478,1,0.059159876663617626,0,False,True,False,True,False,False
0,3,0,0.12122467471506346,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
1,2,1,-1.9148298655237614,1,1,-0.18532384824750675,0,0.6792945838081278,0,False,True,True,False,False,False
1,3,0,-1.7640110106912559,0,1,-0.397241430886295,1,0.059159876663617626,0,False,True,False,False,False,False
0,3,0,0.272043529547569,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.4820507446149587,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,1.4031849407913606,1,2,0.6603330135889879,0,1.299429290952638,0,False,True,False,False,True,False
1,2,0,-2.1659432588198833,1,1,-0.35646868933346404,0,0.6792945838081278,0,False,True,False,False,False,False
0,3,0,-0.10500360753369486,0,0,-0.49145565916975514,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,-0.8590978816962226,0,0,-0.41687275089321363,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.3474529569638218,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.35646868933346404,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.8753189488775912,0,0,-0.5049620073345151,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,0,-0.708279026863717,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,-1.009916736528728,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,1.440889654499487,0,0,0.1489119590497745,0,-0.5609748304808925,1,False,False,False,False,False,True
0,3,1,0.08351996100693708,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,True,False,False,False
0,3,0,0.04581524729881069,1,0,-0.1621689579829361,0,0.059159876663617626,0,True,False,False,True,False,False
0,3,0,0.19663410213131624,0,0,-0.4800453319411184,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.40664131719870594,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.4031849407913606,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,1,2.0818697875376357,0,0,-0.43700743807979686,1,-0.5609748304808925,1,False,True,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.5029485386158568,0,-0.5609748304808925,1,False,False,False,True,False,False
1,2,1,1.8556415052888773,1,3,-0.18532384824750675,0,1.9195639980971482,0,False,True,False,False,True,False
0,3,0,-0.8590978816962226,0,0,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.49237782784290063,1,-0.5609748304808925,1,True,False,False,True,False,False
1,3,1,-1.8394204381075085,0,0,-0.397241430886295,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,0.04581524729881069,0,0,-0.4926295114327329,0,-0.5609748304808925,1,True,False,False,True,False,False
1,3,1,-1.2361450187774865,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,True,False,False,False
1,1,1,-0.9345073091124754,1,0,0.49925551609632224,1,0.059159876663617626,0,False,True,False,False,True,False
0,1,0,-0.029594180117442085,0,0,-0.04438103794142432,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,1,2,-0.17626323901354432,0,1.299429290952638,0,False,True,False,True,False,False
0,3,0,-0.33123188978245316,0,0,-0.5064721088735089,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.33123188978245316,0,0,-0.5024451714361923,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.8590978816962226,0,0,-0.4974960653257301,0,-0.5609748304808925,1,False,True,True,False,False,False
0,3,0,-1.6131921558587503,4,1,-0.06199888922968463,0,2.5396987052416584,0,True,False,False,False,False,False
1,3,0,-2.1410581477725197,1,2,-0.23415046467497105,0,1.299429290952638,0,False,True,False,False,False,False
0,3,0,0.04581524729881069,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
0,2,0,-1.009916736528728,0,0,-0.12491978668775715,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,0.04581524729881069,0,0,-0.030371322596999754,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,-0.33123188978245316,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,0.7245000940450856,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,1,1.4785943682076135,0,0,-0.1263453225405672,1,-0.5609748304808925,1,False,True,False,False,False,True
1,3,1,0.12122467471506346,0,0,-0.4735861242916626,0,-0.5609748304808925,1,False,True,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,1,0.04581524729881069,1,1,-0.1621689579829361,0,0.6792945838081278,0,False,True,False,False,True,False
0,2,0,0.3474529569638218,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,0.12122467471506346,1,1,-0.11988611489111134,0,0.6792945838081278,0,False,True,False,False,True,False
1,3,0,-2.1847956156739463,0,1,-0.47694056317694733,0,0.059159876663617626,0,False,False,False,False,False,False
1,3,0,-0.18041303494994762,0,0,-0.5079822104125026,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.12122467471506346,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,0.7245000940450856,0,0,-0.6484216535389205,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-0.8590978816962226,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,True,False,False,False
0,2,0,0.7245000940450856,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,1,0.272043529547569,1,0,0.4207302360686478,1,0.059159876663617626,0,False,True,False,False,True,False
0,3,0,-0.25582246236620043,0,0,-0.4896093083547455,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.7245000940450856,0,0,-0.1621689579829361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,0.42286238438007456,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-1.7640110106912559,4,2,-0.01870931177853076,0,3.1598334123861687,0,False,True,True,False,False,False
0,3,0,0.08351996100693708,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,0.04581524729881069,0,0,-0.6484216535389205,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-0.4820507446149587,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,True,False,False,False
0,2,0,0.12122467471506346,1,1,0.09664633805084172,0,0.6792945838081278,0,False,False,False,True,False,False
0,3,0,1.0261378037100968,0,0,-0.5185529211854588,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-1.4623733010262447,3,2,-0.08666388103324908,0,2.5396987052416584,0,False,True,False,False,False,False
1,3,0,-0.18041303494994762,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
0,1,0,0.6490906666288329,0,0,-0.6484216535389205,0,-0.5609748304808925,1,False,True,False,False,False,True
1,3,1,-0.18041303494994762,0,1,-0.397241430886295,1,0.059159876663617626,0,False,True,False,False,True,False
0,3,0,-2.065648720356267,4,1,0.1506737441786005,0,2.5396987052416584,0,False,True,False,False,False,False
0,3,0,0.04581524729881069,0,0,-0.5084855775921673,0,-0.5609748304808925,1,True,False,False,True,False,False
0,3,0,0.04581524729881069,0,0,0.48910360681684706,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,0,-2.1410581477725197,0,2,0.09664633805084172,0,0.6792945838081278,0,False,False,False,False,False,False
1,3,0,0.04581524729881069,0,0,-0.49237782784290063,0,-0.5609748304808925,1,True,False,False,True,False,False
1,3,1,-1.085326163944981,1,0,-0.3573908580066095,0,0.059159876663617626,0,False,False,False,False,True,False
1,2,0,-2.1538777504332827,1,1,-0.2708962687904854,0,0.6792945838081278,0,False,True,False,False,False,False
0,3,0,0.04581524729881069,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,-0.4820507446149587,0,0,-0.4902797934380587,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.8590978816962226,0,0,-0.48130374989027985,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,-0.6328695994474642,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.4863374216869257,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,0,0.19663410213131624,0,0,0.48910360681684706,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,0,0.04581524729881069,0,0,-0.05042144409739929,1,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,-0.708279026863717,0,0,-0.4888542575852486,0,-0.5609748304808925,1,False,True,False,True,False,False
0,2,0,-1.009916736528728,0,0,-0.43700743807979686,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,1,0.04581524729881069,0,0,-0.024246350754841113,0,-0.5609748304808925,1,False,False,True,False,False,False
0,3,0,0.38515767067194817,0,0,-0.5188046047752911,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,-0.9345073091124754,0,0,-0.47400492578514347,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.950728376293844,0,0,-0.49640476528021726,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.42286238438007456,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,False,False,True,False,False
0,2,0,-0.10500360753369486,0,1,0.016023023618325298,0,0.059159876663617626,0,False,True,False,False,False,True
0,3,0,-1.9148298655237614,4,2,-0.01870931177853076,0,3.1598334123861687,0,False,True,False,False,False,False
0,3,0,3.3638300536139325,0,0,-0.4918744606632361,0,-0.5609748304808925,1,False,True,False,True,False,False
0,3,1,-1.5377827284424976,1,1,-0.3414522396297103,0,0.6792945838081278,0,False,False,True,False,False,False
1,1,1,-1.009916736528728,0,1,0.14488502161245778,1,0.059159876663617626,0,False,True,True,False,False,False
0,2,1,1.1015472311263494,1,0,-0.12491978668775715,0,0.059159876663617626,0,False,True,False,False,True,False
1,3,1,-0.8590978816962226,0,1,-0.4601623283443675,0,0.059159876663617626,0,False,True,False,False,True,False
1,1,0,1.629413223040119,0,0,-0.11384570873513637,1,-0.5609748304808925,1,False,True,False,True,False,False
1,3,1,-0.40664131719870594,0,3,-0.26066180729354516,0,1.299429290952638,0,False,False,False,False,True,False
0,3,0,0.04581524729881069,0,0,-0.5028639729296732,0,-0.5609748304808925,1,False,False,False,True,False,False
0,3,0,0.8753189488775912,2,0,-0.36435544630444866,0,0.6792945838081278,0,False,True,False,True,False,False
0,2,0,-0.6328695994474642,1,0,-0.41687275089321363,0,0.059159876663617626,0,False,True,False,True,False,False
1,1,1,1.4031849407913606,0,0,-0.1263453225405672,1,-0.5609748304808925,1,False,True,False,False,True,False
0,2,0,-0.40664131719870594,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,True,False,False
1,2,1,0.950728376293844,0,0,-0.3866707201133388,0,-0.5609748304808925,1,False,True,False,False,True,False
1,2,1,-0.18041303494994762,1,0,-0.3693891181010945,0,0.059159876663617626,0,False,False,True,False,False,False
0,1,0,0.12122467471506346,0,0,0.3682954836973478,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,0.04581524729881069,0,0,-0.45714212526638004,0,-0.5609748304808925,1,False,True,False,True,False,False
1,3,0,-1.9148298655237614,1,1,-0.4242561406845337,0,0.6792945838081278,0,False,True,False,False,False,False
0,3,0,-0.25582246236620043,0,0,-0.4894421904510968,0,-0.5609748304808925,1,False,True,False,True,False,False
1,1,1,1.327775513375108,1,1,0.40974072380221066,1,0.6792945838081278,0,False,True,False,False,True,False
0,1,0,0.272043529547569,0,0,-0.5477482176060045,1,-0.5609748304808925,1,False,True,False,True,False,False
0,3,0,1.327775513375108,0,0,-0.46720946885967163,0,-0.5609748304808925,1,False,True,False,True,False,False
